2.00114, 17.87250, -1.82267
1.90514, 17.48420, -1.38331
1.90514, 17.48420, -1.99731
1.90514, 17.87340, -1.38331
1.90514, 17.87340, -1.99731
1.87809, -3.76511, 32.36730
1.86791, 17.15870, -0.03333
1.86791, 17.15870, -1.09734
1.75824, -8.61445, -32.08520
1.75824, -8.61445, -34.07850
1.70808, 2.49520, 34.03590
1.70131, -1.02329, 32.34900
1.70131, -1.02329, 31.05340
1.70131, 0.11854, 33.95260
1.70131, 2.81008, 27.35690
1.70131, 3.70419, 31.75960
1.70131, 3.70419, 27.35690
1.70131, 4.24557, 27.35690
1.70131, 4.24557, 24.51470
1.54183, -4.56021, 21.06120
1.53751, -2.72031, 32.36730
1.42415, 13.09020, 5.29607
1.35118, -2.30762, 31.11350
1.34880, 14.68840, 2.43666
1.34037, -3.71522, 17.69610
1.31878, -9.96698, -32.08520
1.31878, -9.96698, -34.07850
1.25598, 16.30960, -15.92980
1.25598, 16.30980, -14.33750
1.19193, 0.75791, -33.54060
1.19193, 6.32903, -33.54060
1.19193, 8.28491, -32.45790
1.19193, 11.27750, -35.27190
1.19193, 11.32800, -36.45590
1.19193, 17.49310, -36.45590
1.19193, 17.49720, -32.45790
1.19193, 17.49720, -35.27190
1.19193, 18.83860, -32.45790
1.19193, 18.89080, -35.27190
1.18251, 15.44520, 0.46403
1.16196, 16.38110, -31.18770
1.16196, 16.38160, -25.21770
1.16196, 17.15870, -1.09734
1.16196, 17.17040, -0.80553
1.16196, 17.49720, -4.95911
1.16196, 18.06970, -14.33750
1.16196, 18.06970, -15.92980
1.16196, 18.06970, -25.21770
1.16196, 18.06970, -31.18770
1.16196, 18.24030, -5.11381
1.16196, 18.24030, -31.18770
0.92487, -1.02329, 32.34900
0.92487, 0.11854, 33.95260
0.92487, 3.70419, 31.75530
0.92487, 3.70419, 29.65410
0.91949, 2.49520, 34.03590
0.87668, 1.58096, -30.90080
0.87668, 6.31085, -30.90080
0.60771, -7.77854, -32.08520
0.60771, -7.77854, -34.07850
-0.00000, -13.96880, -32.45790
-0.10335, -9.96698, -32.08520
-0.10335, -9.96698, -34.07850
-0.54282, -8.61445, -32.08520
-0.54282, -8.61445, -34.07850
-0.85159, 1.58096, -30.90080
-0.85159, 6.31085, -30.90080
-1.16196, 16.38110, -31.18770
-1.16196, 16.38160, -25.21770
-1.16196, 17.15870, -1.09734
-1.16196, 17.17040, -0.80553
-1.16196, 17.49720, -4.95911
-1.16196, 18.06970, -14.33750
-1.16196, 18.06970, -15.92980
-1.16196, 18.06970, -25.21770
-1.16196, 18.06970, -31.18770
-1.16196, 18.24030, -5.11381
-1.16196, 18.24030, -31.18770
-1.17557, 0.75791, -33.54060
-1.17557, 6.32903, -33.54060
-1.17557, 8.28491, -32.45790
-1.17557, 11.27750, -35.27190
-1.17557, 11.32800, -36.45590
-1.17557, 17.49310, -36.45590
-1.17557, 17.49720, -32.45790
-1.17557, 17.49720, -35.27190
-1.17557, 18.83860, -32.45790
-1.17557, 18.89080, -35.27190
-1.17810, 2.49520, 34.03590
-1.18230, 15.44520, 0.46403
-1.20027, -1.02329, 32.34900
-1.20027, 0.11854, 33.95260
-1.20027, 3.70419, 31.75530
-1.20027, 3.70419, 29.65410
-1.34037, -3.71522, 17.69610
-1.34694, 14.68840, 2.43666
-1.35118, -2.30762, 31.11350
-1.42415, 13.09020, 5.29607
-1.53751, -2.72031, 32.36730
-1.54183, -4.56021, 21.06120
-1.86791, 17.15870, -0.03333
-1.86791, 17.15870, -1.09734
-1.87809, -3.76511, 32.36730
-1.90954, -1.02329, 32.34900
-1.90954, -1.02329, 31.05340
-1.90954, 0.11854, 33.95260
-1.90954, 2.81008, 27.35690
-1.90954, 3.70419, 31.75960
-1.90954, 3.70419, 27.35690
-1.90954, 4.24557, 27.35690
-1.90954, 4.24557, 24.51470
-1.92706, 2.49520, 34.03590
-2.18214, 17.49720, -0.03333
-2.18214, 17.49720, -32.45790
-2.26280, -5.79512, -32.09060
-2.26307, -11.49170, -32.09060
-2.45093, 2.81008, 27.35690
-2.45093, 3.70419, 25.55040
-2.49444, 16.73610, -0.03333
-2.49444, 16.73610, -0.90388
-2.49604, -1.49146, 31.11350
-2.49604, -0.19922, 31.11350
-2.51061, 5.67711, 23.77950
-2.60906, 7.11390, 18.34000
-2.68780, 14.67820, -34.08940
-2.68780, 15.32050, -34.86190
-2.68780, 15.96270, -34.08940
-2.71850, -5.33940, -29.09690
-2.71850, -5.33940, -31.65060
-2.71850, -5.33940, -32.45790
-2.71850, -5.33940, -33.54060
-2.71850, 0.75791, -33.54060
-2.71850, 6.32903, -33.54060
-2.71850, 8.28491, -32.45790
-2.71850, 11.27750, -35.27190
-2.71850, 16.96540, -32.45790
-2.71850, 16.96540, -35.27190
-2.71881, -11.49170, -29.09690
-2.71881, -11.49170, -31.65060
-2.73648, 16.97320, -0.03333
-2.73648, 16.97320, -4.91732
-2.83849, -1.77128, 32.36730
-2.83849, -0.18190, 32.36730
-3.11267, 4.57387, 23.88390
-3.25692, -4.60440, -32.99630
-3.25692, 16.61790, -32.99630
-3.37534, -3.00199, 21.06120
-3.54978, 14.98080, -0.03333
-3.83191, -0.78928, -32.95230
-3.83191, -0.78928, -37.90710
-3.83191, 13.12290, -32.95230
-3.83191, 13.12290, -37.90710
-3.88330, -2.30238, 32.36730
-3.88330, 0.68704, 32.36730
-4.10825, 16.36900, -15.92980
-4.10825, 16.36920, -14.33750
-4.14342, 13.35080, 2.24254
-4.14388, 13.35080, 2.24254
-4.19662, 15.49840, -4.62516
-4.51355, 17.77800, -5.04038
-4.51806, 17.77960, -14.33750
-4.51883, 17.77990, -15.92980
-4.52331, 17.78140, -25.21770
-4.52414, 17.78170, -31.18770
-4.52682, 17.78260, -32.45790
-4.54609, 17.20050, -32.99630
-4.63085, 14.64220, -0.03333
-4.65545, -0.10392, 32.36730
-4.67613, -0.29101, -33.85870
-4.67613, -0.29101, -37.90710
-4.67613, 12.63330, -33.85870
-4.67613, 12.63330, -37.90710
-4.74616, 14.67820, -34.08940
-4.74616, 15.32050, -34.86190
-4.74616, 15.96270, -34.08940
-5.19995, 14.67820, -33.00220
-5.19995, 15.96270, -33.00220
-5.20686, 14.64220, -0.03333
-5.42834, -2.27256, -32.95230
-5.42834, -2.27256, -37.90710
-5.43922, 14.65940, -32.95230
-5.43922, 14.65940, -37.90710
-5.44247, 15.32050, -34.45090
-5.61666, -1.16488, -33.85870
-5.61666, -1.16488, -37.90710
-5.64590, 13.56030, -33.85870
-5.64590, 13.56030, -37.90710
-5.78446, 19.09660, -5.26552
-5.79773, 19.10120, -32.45790
-6.40494, 15.32050, -32.95720
-6.63916, 19.71780, -5.40672
-6.67007, 19.72850, -31.74020
-8.20309, 19.17150, -22.01610
-8.20309, 19.17150, -22.89000
-8.20309, 19.17150, -28.46050
-8.20309, 19.17150, -29.33440
-8.62930, 19.00790, -21.81800
-8.62930, 19.00790, -23.10320
-8.62930, 19.00790, -28.26230
-8.62930, 19.00790, -29.54750
-9.79675, 20.84340, -22.01610
-9.79675, 20.84340, -22.89000
-9.79675, 20.84340, -28.46050
-9.79675, 20.84340, -29.33440
-9.89734, 20.49980, -21.81800
-9.89734, 20.49980, -23.10320
-9.89734, 20.49980, -28.26230
-9.89734, 20.49980, -29.54750
-11.46320, -2.64237, 32.36730
-11.46320, -0.78320, 32.36730
-11.46320, -0.12114, 32.36730
-11.57740, -2.96520, 21.12900
-11.57840, -2.96520, 21.12900
-11.83370, -1.06273, 33.39380
-11.83370, -1.06273, 32.36220
-12.21960, -3.71522, 17.69610
-12.21960, -3.54464, 32.36730
-12.42370, -2.08464, 33.39380
-12.42370, -2.08464, 32.36220
-12.42370, -0.04082, 33.39380
-12.42370, -0.04082, 32.36220
-13.41240, -2.47131, 35.23350
-13.41240, -2.47131, 32.36160
-13.59510, -3.03379, 35.23350
-13.59510, -3.03379, 32.36160
-13.60370, -2.08464, 33.39380
-13.60370, -2.08464, 32.36220
-13.60370, -0.04082, 33.39380
-13.60370, -0.04082, 32.36220
-13.89080, -2.12368, 35.23350
-13.89080, -2.12368, 32.36160
-13.90550, -11.49170, -29.09690
-13.90550, -11.49170, -32.45790
-14.08930, -13.96880, -32.45790
-14.08930, -3.71522, 17.72220
-14.08930, -3.54464, 32.36730
-14.11090, 0.68704, 32.36730
-14.18650, -3.03379, 35.23350
-14.18650, -3.03379, 32.36160
-14.19370, -1.06273, 33.39380
-14.19370, -1.06273, 32.36220
-14.36930, -2.47131, 35.23350
-14.36930, -2.47131, 32.36160
-14.68690, 0.68704, 32.36730
-14.83350, 0.49885, 32.36730
-14.98250, -2.64237, 32.36730
-14.98250, -0.29521, 32.36730
-16.95340, 18.34260, -21.81800
-16.95340, 18.34260, -23.10320
-16.95340, 18.34260, -28.26230
-16.95340, 18.34260, -29.54750
-17.02940, 16.43970, -21.81800
-17.02940, 16.43970, -23.10320
-17.02940, 16.43970, -28.26230
-17.02940, 16.43970, -29.54750
-17.23690, 18.56120, -22.01610
-17.23690, 18.56120, -22.89000
-17.23690, 18.56120, -28.46050
-17.23690, 18.56120, -29.33440
-17.37010, 16.30050, -22.01610
-17.37010, 16.30050, -22.89000
-17.37010, 16.30050, -28.46050
-17.37010, 16.30050, -29.33440
-18.38660, 9.92965, -33.85870
-18.38660, 9.92965, -37.90710
-18.42140, 2.94608, -33.85870
-18.42140, 2.94608, -37.90710
-18.82990, 3.42699, -33.85870
-18.82990, 3.42699, -37.90710
-18.82990, 9.32524, -33.85870
-18.82990, 9.32524, -37.90710
-18.84070, 10.84510, -32.95230
-18.84070, 10.84510, -37.90710
-18.85150, 2.03205, -32.95230
-18.85150, 2.03205, -37.90710
-19.67410, 3.00037, -32.95230
-19.67410, 3.00037, -37.90710
-19.67410, 9.70876, -32.95230
-19.67410, 9.70876, -37.90710
-20.32390, 15.44290, -7.18913
-20.35900, 15.45240, -31.74020
-20.91240, 14.53540, -7.23537
-20.92390, 14.53850, -32.45790
-21.45820, 1.15232, -32.99630
-21.45820, 10.86830, -32.99630
-21.99660, 0.75791, -29.09690
-21.99660, 0.75791, -30.17170
-21.99660, 0.75791, -32.45790
-21.99660, 11.24160, -30.17170
-21.99660, 11.24160, -32.45790
-22.06530, 12.93970, -7.22736
-22.10740, 12.91330, -32.45790
-40.97860, 9.13917, -19.79180
-41.05480, 10.37400, -21.32440
-43.45710, -5.93167, -29.09690
-43.45710, -5.93167, -30.17170
-43.45710, -5.93167, -32.45790
-43.45710, 0.73332, -29.09690
-43.45710, 0.73332, -30.17170
-43.45710, 8.21903, -30.17170
-43.45710, 8.21903, -32.45790
-44.00000, 10.00000, -32.45790
-45.42270, -2.65556, -32.45790
-45.42270, 3.29190, -32.45790
-45.87070, -2.19468, -33.64060
-45.87070, 2.92014, -33.64060
-52.54780, 1.85017, -33.64060
-52.56430, -0.91359, -33.64060
-53.18680, 2.04775, -32.45790
-53.20600, -1.16593, -32.45790
-60.00000, -2.33727, -13.00000
-60.00000, -1.74024, -13.00000
-65.00000, -2.52759, -32.45790
-65.00000, -1.93056, -32.45790

FACES
128,127,127,	0.96853,-0.00000,0.24888,	3,	0,2,1
128,127,127,	0.21879,-0.97356,0.06574,	3,	0,78,2
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	1,4,0
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	1,5,4
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	1,19,5
128,127,127,	0.96853,-0.00000,0.24888,	3,	2,3,1
128,127,127,	0.70981,-0.00000,0.70439,	3,	2,68,3
128,127,127,	0.17212,-0.96153,0.21409,	3,	2,79,68
128,127,127,	0.49054,0.86344,0.11761,	3,	3,12,1
128,127,127,	0.50288,0.85805,0.10421,	3,	3,20,12
128,127,127,	0.21115,0.75598,0.61960,	3,	3,21,20
128,127,127,	0.37625,0.86503,0.33189,	3,	3,69,21
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	4,15,0
128,127,127,	0.88981,0.00532,-0.45630,	3,	5,6,4
128,127,127,	0.88978,0.00534,-0.45635,	3,	5,7,6
128,127,127,	0.15365,0.95883,-0.23883,	3,	5,11,7
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	5,19,11
128,127,127,	0.17974,-0.93914,-0.29277,	3,	6,8,4
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	7,8,6
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	7,9,8
128,127,127,	0.15365,0.95883,-0.23882,	3,	7,11,9
128,127,127,	0.17974,-0.93914,-0.29278,	3,	8,10,4
128,127,127,	-0.92616,-0.00000,-0.37714,	3,	8,11,10
128,127,127,	-0.92616,-0.00000,-0.37714,	3,	9,11,8
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	10,15,4
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	11,15,10
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	11,19,15
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	12,19,1
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	12,22,19
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	13,17,16
128,127,127,	-0.18429,0.98287,-0.00000,	3,	13,81,15
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	14,17,13
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	15,18,14
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	15,19,18
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	15,78,0
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	15,82,78
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	16,24,13
128,127,127,	0.00033,-1.00000,-0.00000,	3,	17,24,16
128,127,127,	0.00033,-1.00000,-0.00000,	3,	17,25,24
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	18,25,17
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	18,27,25
128,127,127,	-0.13882,-0.99032,-0.00000,	3,	19,27,18
128,127,127,	-0.13882,-0.99032,-0.00000,	3,	19,28,27
128,127,127,	0.13191,0.99126,0.00160,	3,	20,22,12
128,127,127,	0.13330,0.99108,-0.00081,	3,	20,23,22
128,127,127,	0.36713,0.86708,0.33673,	3,	20,70,23
128,127,127,	0.72918,0.51471,0.45096,	3,	21,70,20
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	22,28,19
128,127,127,	0.80837,0.58867,0.00044,	3,	22,32,31
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	22,148,28
128,127,127,	0.81057,0.58564,0.00074,	3,	23,32,22
128,127,127,	0.15993,0.12047,0.97975,	3,	23,154,32
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	24,81,13
128,127,127,	0.30156,-0.95345,-0.00000,	3,	24,175,173
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	24,186,81
128,127,127,	1.00000,-0.00000,-0.00000,	3,	25,27,26
128,127,127,	0.30156,-0.95345,-0.00000,	3,	26,175,24
128,127,127,	1.00000,-0.00000,-0.00000,	3,	27,28,26
128,127,127,	0.70711,-0.00000,-0.70711,	3,	28,29,26
128,127,127,	0.70711,-0.00000,-0.70711,	3,	28,30,29
128,127,127,	0.24795,0.66222,-0.70710,	3,	28,148,30
128,127,127,	0.21323,-0.67418,-0.70711,	3,	29,164,26
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	29,165,164
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	30,147,29
128,127,127,	0.24795,0.66222,-0.70710,	3,	30,148,147
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	31,148,22
128,127,127,	0.85078,0.52553,0.00045,	3,	32,33,31
128,127,127,	0.83906,0.54404,0.00141,	3,	32,34,33
128,127,127,	0.14121,0.04117,0.98912,	3,	32,125,34
128,127,127,	0.15931,0.10441,0.98169,	3,	32,154,125
128,127,127,	0.20504,0.67976,-0.70419,	3,	33,124,31
128,127,127,	0.29817,0.95451,0.00080,	3,	34,121,33
128,127,127,	0.29826,0.95448,0.00074,	3,	34,122,121
128,127,127,	0.13930,0.03329,0.98969,	3,	34,125,122
128,127,127,	1.00000,-0.00000,-0.00000,	3,	35,38,36
128,127,127,	0.76212,-0.64743,-0.00000,	3,	36,39,35
128,127,127,	0.76212,-0.64743,-0.00000,	3,	36,40,39
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	36,44,40
128,127,127,	1.00000,-0.00000,-0.00000,	3,	37,38,35
128,127,127,	0.80634,0.59145,-0.00000,	3,	37,42,38
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	38,44,36
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	38,46,44
128,127,127,	0.30489,-0.95239,-0.00000,	3,	40,132,39
128,127,127,	0.30489,-0.95239,-0.00000,	3,	40,133,132
128,127,127,	0.80634,0.59145,-0.00000,	3,	41,42,37
128,127,127,	0.27331,0.96193,-0.00000,	3,	41,130,42
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	42,46,38
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	42,50,46
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	42,127,50
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	42,131,127
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	43,46,45
128,127,127,	-0.76207,0.64749,-0.00000,	3,	43,47,44
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	43,49,47
128,127,127,	-1.00000,-0.00000,-0.00000,	3,	44,46,43
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	44,48,40
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	45,49,43
128,127,127,	-0.80636,-0.59142,-0.00000,	3,	45,50,49
128,127,127,	-0.80636,-0.59142,-0.00000,	3,	46,50,45
128,127,127,	-0.76207,0.64749,-0.00000,	3,	47,48,44
128,127,127,	-0.30518,0.95229,-0.00000,	3,	47,128,48
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	48,129,40
128,127,127,	-0.27359,-0.96185,-0.00000,	3,	49,127,126
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	49,128,47
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	49,141,128
128,127,127,	-0.27359,-0.96185,-0.00000,	3,	50,127,49
128,127,127,	0.99827,0.05882,-0.00000,	3,	51,55,52
128,127,127,	0.55540,0.03272,0.83094,	3,	51,63,55
128,127,127,	0.53662,0.02143,-0.84355,	3,	52,64,60
128,127,127,	0.99827,0.05882,-0.00000,	3,	53,57,54
128,127,127,	0.55559,0.03274,0.83081,	3,	53,65,57
128,127,127,	0.53645,0.02143,-0.84366,	3,	54,66,62
128,127,127,	0.99827,0.05882,-0.00000,	3,	55,56,52
128,127,127,	0.29326,0.95603,-0.00000,	3,	55,110,56
128,127,127,	0.58361,0.03439,-0.81131,	3,	56,64,52
128,127,127,	0.17288,0.56360,-0.80776,	3,	56,110,64
128,127,127,	0.99827,0.05882,-0.00000,	3,	57,58,54
128,127,127,	0.29326,0.95603,-0.00000,	3,	57,112,58
128,127,127,	0.58343,0.03438,-0.81144,	3,	58,66,54
128,127,127,	0.17283,0.56343,-0.80789,	3,	58,112,66
128,127,127,	0.50874,0.02032,0.86068,	3,	59,63,51
128,127,127,	-0.00000,-0.00000,1.00000,	3,	59,105,63
128,127,127,	-0.00000,-0.00000,1.00000,	3,	59,113,105
128,127,127,	0.50893,0.02033,0.86057,	3,	61,65,53
128,127,127,	-0.00000,-0.00000,1.00000,	3,	61,107,65
128,127,127,	-0.00000,-0.00000,1.00000,	3,	61,115,107
128,127,127,	0.16459,0.53658,0.82765,	3,	63,109,55
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	64,106,60
128,127,127,	0.16967,0.55498,-0.81437,	3,	64,110,106
128,127,127,	0.16465,0.53676,0.82751,	3,	65,111,57
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	66,108,62
128,127,127,	0.16962,0.55481,-0.81450,	3,	66,112,108
128,127,127,	-0.00000,-0.00000,1.00000,	3,	67,103,68
128,127,127,	0.70596,0.12864,0.69647,	3,	68,69,3
128,127,127,	-0.00000,-0.00000,1.00000,	3,	68,70,69
128,127,127,	-0.00000,-0.00000,1.00000,	3,	68,77,70
128,127,127,	0.99816,-0.00000,-0.06062,	3,	68,79,67
